Zone,Current Availability,Day of Week,time,month,Family Weekend,Home Football Game,Labor Day
38,17,0,43,9,0,0,1
22,1460,0,44,9,0,0,1
13,445,0,44,9,0,0,1
19,628,0,44,9,0,0,1
4,396,0,44,9,0,0,1
27,86,0,44,9,0,0,1
40,13,0,44,9,0,0,1
12,559,0,44,9,0,0,1
6,55,0,44,9,0,0,1
30,2,0,44,9,0,0,1
32,4,0,44,9,0,0,1
34,2,0,44,9,0,0,1
36,3,0,44,9,0,0,1
28,4,0,44,9,0,0,1
39,4,0,44,9,0,0,1
29,31,0,44,9,0,0,1
31,8,0,44,9,0,0,1
33,13,0,44,9,0,0,1
35,12,0,44,9,0,0,1
37,14,0,44,9,0,0,1
38,17,0,44,9,0,0,1
22,1460,0,45,9,0,0,1
13,445,0,45,9,0,0,1
19,628,0,45,9,0,0,1
4,396,0,45,9,0,0,1
27,87,0,45,9,0,0,1
40,13,0,45,9,0,0,1
12,559,0,45,9,0,0,1
6,55,0,45,9,0,0,1
30,2,0,45,9,0,0,1
32,4,0,45,9,0,0,1
34,2,0,45,9,0,0,1
36,3,0,45,9,0,0,1
28,4,0,45,9,0,0,1
39,4,0,45,9,0,0,1
29,31,0,45,9,0,0,1
31,8,0,45,9,0,0,1
33,13,0,45,9,0,0,1
35,12,0,45,9,0,0,1
37,14,0,45,9,0,0,1
38,17,0,45,9,0,0,1
22,1460,0,46,9,0,0,1
13,445,0,46,9,0,0,1
19,628,0,46,9,0,0,1
4,396,0,46,9,0,0,1
27,87,0,46,9,0,0,1
40,13,0,46,9,0,0,1
12,559,0,46,9,0,0,1
6,55,0,46,9,0,0,1
30,2,0,46,9,0,0,1
32,4,0,46,9,0,0,1
34,2,0,46,9,0,0,1
36,3,0,46,9,0,0,1
28,4,0,46,9,0,0,1
39,4,0,46,9,0,0,1
29,31,0,46,9,0,0,1
31,8,0,46,9,0,0,1
33,13,0,46,9,0,0,1
35,12,0,46,9,0,0,1
37,14,0,46,9,0,0,1
38,17,0,46,9,0,0,1
22,1460,0,47,9,0,0,1
13,445,0,47,9,0,0,1
19,628,0,47,9,0,0,1
4,396,0,47,9,0,0,1
27,87,0,47,9,0,0,1
40,13,0,47,9,0,0,1
12,559,0,47,9,0,0,1
6,55,0,47,9,0,0,1
30,2,0,47,9,0,0,1
32,4,0,47,9,0,0,1
34,2,0,47,9,0,0,1
36,3,0,47,9,0,0,1
28,4,0,47,9,0,0,1
39,4,0,47,9,0,0,1
29,31,0,47,9,0,0,1
31,8,0,47,9,0,0,1
33,13,0,47,9,0,0,1
35,12,0,47,9,0,0,1
37,14,0,47,9,0,0,1
38,17,0,47,9,0,0,1
22,1460,0,48,9,0,0,1
13,445,0,48,9,0,0,1
19,628,0,48,9,0,0,1
4,396,0,48,9,0,0,1
27,87,0,48,9,0,0,1
40,13,0,48,9,0,0,1
12,559,0,48,9,0,0,1
6,55,0,48,9,0,0,1
30,2,0,48,9,0,0,1
32,4,0,48,9,0,0,1
34,2,0,48,9,0,0,1
36,3,0,48,9,0,0,1
28,4,0,48,9,0,0,1
39,4,0,48,9,0,0,1
29,31,0,48,9,0,0,1
31,8,0,48,9,0,0,1
33,13,0,48,9,0,0,1
35,12,0,48,9,0,0,1
37,14,0,48,9,0,0,1
38,17,0,48,9,0,0,1
22,1460,0,49,9,0,0,1
13,445,0,49,9,0,0,1
19,628,0,49,9,0,0,1
4,396,0,49,9,0,0,1
27,87,0,49,9,0,0,1
40,13,0,49,9,0,0,1
12,559,0,49,9,0,0,1
6,55,0,49,9,0,0,1
30,2,0,49,9,0,0,1
32,4,0,49,9,0,0,1
34,2,0,49,9,0,0,1
36,3,0,49,9,0,0,1
28,4,0,49,9,0,0,1
39,4,0,49,9,0,0,1
29,31,0,49,9,0,0,1
31,8,0,49,9,0,0,1
33,13,0,49,9,0,0,1
35,12,0,49,9,0,0,1
37,14,0,49,9,0,0,1
38,17,0,49,9,0,0,1
22,1460,0,50,9,0,0,1
13,445,0,50,9,0,0,1
19,628,0,50,9,0,0,1
4,396,0,50,9,0,0,1
27,87,0,50,9,0,0,1
40,13,0,50,9,0,0,1
12,559,0,50,9,0,0,1
6,55,0,50,9,0,0,1
30,2,0,50,9,0,0,1
32,4,0,50,9,0,0,1
34,2,0,50,9,0,0,1
36,3,0,50,9,0,0,1
28,4,0,50,9,0,0,1
39,4,0,50,9,0,0,1
29,31,0,50,9,0,0,1
31,8,0,50,9,0,0,1
33,13,0,50,9,0,0,1
35,12,0,50,9,0,0,1
37,14,0,50,9,0,0,1
38,17,0,50,9,0,0,1
22,1460,0,51,9,0,0,1
13,445,0,51,9,0,0,1
19,628,0,51,9,0,0,1
4,396,0,51,9,0,0,1
27,87,0,51,9,0,0,1
40,13,0,51,9,0,0,1
12,559,0,51,9,0,0,1
6,55,0,51,9,0,0,1
30,2,0,51,9,0,0,1
32,4,0,51,9,0,0,1
34,2,0,51,9,0,0,1
36,3,0,51,9,0,0,1
28,4,0,51,9,0,0,1
39,4,0,51,9,0,0,1
29,31,0,51,9,0,0,1
31,8,0,51,9,0,0,1
33,13,0,51,9,0,0,1
35,12,0,51,9,0,0,1
37,14,0,51,9,0,0,1
38,17,0,51,9,0,0,1
22,1460,0,52,9,0,0,1
13,445,0,52,9,0,0,1
19,628,0,52,9,0,0,1
4,396,0,52,9,0,0,1
27,87,0,52,9,0,0,1
40,13,0,52,9,0,0,1
12,559,0,52,9,0,0,1
6,55,0,52,9,0,0,1
30,2,0,52,9,0,0,1
32,4,0,52,9,0,0,1
34,2,0,52,9,0,0,1
36,3,0,52,9,0,0,1
28,4,0,52,9,0,0,1
39,4,0,52,9,0,0,1
29,31,0,52,9,0,0,1
31,8,0,52,9,0,0,1
33,13,0,52,9,0,0,1
35,12,0,52,9,0,0,1
37,14,0,52,9,0,0,1
38,17,0,52,9,0,0,1
22,1460,0,53,9,0,0,1
13,445,0,53,9,0,0,1
19,628,0,53,9,0,0,1
4,396,0,53,9,0,0,1
27,87,0,53,9,0,0,1
40,13,0,53,9,0,0,1
12,559,0,53,9,0,0,1
6,55,0,53,9,0,0,1
30,2,0,53,9,0,0,1
32,4,0,53,9,0,0,1
34,2,0,53,9,0,0,1
36,3,0,53,9,0,0,1
28,4,0,53,9,0,0,1
39,4,0,53,9,0,0,1
29,31,0,53,9,0,0,1
31,8,0,53,9,0,0,1
33,13,0,53,9,0,0,1
35,12,0,53,9,0,0,1
37,14,0,53,9,0,0,1
38,17,0,53,9,0,0,1
22,1460,0,54,9,0,0,1
13,445,0,54,9,0,0,1
19,628,0,54,9,0,0,1
4,396,0,54,9,0,0,1
27,87,0,54,9,0,0,1
40,13,0,54,9,0,0,1
12,559,0,54,9,0,0,1
6,55,0,54,9,0,0,1
30,2,0,54,9,0,0,1
32,4,0,54,9,0,0,1
34,2,0,54,9,0,0,1
36,3,0,54,9,0,0,1
28,4,0,54,9,0,0,1
39,4,0,54,9,0,0,1
29,31,0,54,9,0,0,1
31,8,0,54,9,0,0,1
33,13,0,54,9,0,0,1
35,12,0,54,9,0,0,1
37,14,0,54,9,0,0,1
38,17,0,54,9,0,0,1
22,1460,0,55,9,0,0,1
13,445,0,55,9,0,0,1
19,628,0,55,9,0,0,1
4,396,0,55,9,0,0,1
27,87,0,55,9,0,0,1
40,13,0,55,9,0,0,1
12,559,0,55,9,0,0,1
6,55,0,55,9,0,0,1
30,2,0,55,9,0,0,1
32,4,0,55,9,0,0,1
34,2,0,55,9,0,0,1
36,3,0,55,9,0,0,1
28,4,0,55,9,0,0,1
39,4,0,55,9,0,0,1
29,31,0,55,9,0,0,1
31,8,0,55,9,0,0,1
33,13,0,55,9,0,0,1
35,12,0,55,9,0,0,1
37,14,0,55,9,0,0,1
38,17,0,55,9,0,0,1
22,1460,0,56,9,0,0,1
13,445,0,56,9,0,0,1
19,628,0,56,9,0,0,1
4,396,0,56,9,0,0,1
27,87,0,56,9,0,0,1
40,13,0,56,9,0,0,1
12,559,0,56,9,0,0,1
6,55,0,56,9,0,0,1
30,2,0,56,9,0,0,1
32,4,0,56,9,0,0,1
34,2,0,56,9,0,0,1
36,3,0,56,9,0,0,1
28,4,0,56,9,0,0,1
39,4,0,56,9,0,0,1
29,31,0,56,9,0,0,1
31,8,0,56,9,0,0,1
33,13,0,56,9,0,0,1
35,12,0,56,9,0,0,1
37,14,0,56,9,0,0,1
38,17,0,56,9,0,0,1
22,1460,0,57,9,0,0,1
13,445,0,57,9,0,0,1
19,628,0,57,9,0,0,1
4,396,0,57,9,0,0,1
27,87,0,57,9,0,0,1
40,13,0,57,9,0,0,1
12,559,0,57,9,0,0,1
6,55,0,57,9,0,0,1
30,2,0,57,9,0,0,1
32,4,0,57,9,0,0,1
34,2,0,57,9,0,0,1
36,3,0,57,9,0,0,1
28,4,0,57,9,0,0,1
39,4,0,57,9,0,0,1
29,31,0,57,9,0,0,1
31,8,0,57,9,0,0,1
33,13,0,57,9,0,0,1
35,12,0,57,9,0,0,1
37,14,0,57,9,0,0,1
38,17,0,57,9,0,0,1
22,1460,0,58,9,0,0,1
13,445,0,58,9,0,0,1
19,628,0,58,9,0,0,1
4,396,0,58,9,0,0,1
27,87,0,58,9,0,0,1
40,13,0,58,9,0,0,1
12,559,0,58,9,0,0,1
6,55,0,58,9,0,0,1
30,2,0,58,9,0,0,1
32,4,0,58,9,0,0,1
34,2,0,58,9,0,0,1
36,3,0,58,9,0,0,1
28,4,0,58,9,0,0,1
39,4,0,58,9,0,0,1
29,31,0,58,9,0,0,1
31,8,0,58,9,0,0,1
33,13,0,58,9,0,0,1
35,12,0,58,9,0,0,1
37,14,0,58,9,0,0,1
38,17,0,58,9,0,0,1
22,1460,0,59,9,0,0,1
13,445,0,59,9,0,0,1
19,628,0,59,9,0,0,1
4,396,0,59,9,0,0,1
27,87,0,59,9,0,0,1
40,13,0,59,9,0,0,1
12,559,0,59,9,0,0,1
6,55,0,59,9,0,0,1
30,2,0,59,9,0,0,1
32,4,0,59,9,0,0,1
34,2,0,59,9,0,0,1
36,3,0,59,9,0,0,1
28,4,0,59,9,0,0,1
39,4,0,59,9,0,0,1
29,31,0,59,9,0,0,1
31,8,0,59,9,0,0,1
33,13,0,59,9,0,0,1
35,12,0,59,9,0,0,1
37,14,0,59,9,0,0,1
38,17,0,59,9,0,0,1
22,1460,0,60,9,0,0,1
13,445,0,60,9,0,0,1
19,628,0,60,9,0,0,1
4,396,0,60,9,0,0,1
27,87,0,60,9,0,0,1
40,13,0,60,9,0,0,1
12,559,0,60,9,0,0,1
6,55,0,60,9,0,0,1
30,2,0,60,9,0,0,1
32,4,0,60,9,0,0,1
34,2,0,60,9,0,0,1
36,3,0,60,9,0,0,1
28,4,0,60,9,0,0,1
39,4,0,60,9,0,0,1
29,31,0,60,9,0,0,1
31,8,0,60,9,0,0,1
33,13,0,60,9,0,0,1
35,12,0,60,9,0,0,1
37,14,0,60,9,0,0,1
38,17,0,60,9,0,0,1
22,1460,0,61,9,0,0,1
13,445,0,61,9,0,0,1
19,628,0,61,9,0,0,1
4,396,0,61,9,0,0,1
27,87,0,61,9,0,0,1
40,13,0,61,9,0,0,1
12,559,0,61,9,0,0,1
6,55,0,61,9,0,0,1
30,2,0,61,9,0,0,1
32,4,0,61,9,0,0,1
34,2,0,61,9,0,0,1
36,3,0,61,9,0,0,1
28,4,0,61,9,0,0,1
39,4,0,61,9,0,0,1
29,31,0,61,9,0,0,1
31,8,0,61,9,0,0,1
33,13,0,61,9,0,0,1
35,12,0,61,9,0,0,1
37,14,0,61,9,0,0,1
38,17,0,61,9,0,0,1
22,1460,0,62,9,0,0,1
13,445,0,62,9,0,0,1
19,628,0,62,9,0,0,1
4,396,0,62,9,0,0,1
27,87,0,62,9,0,0,1
40,13,0,62,9,0,0,1
12,559,0,62,9,0,0,1
6,55,0,62,9,0,0,1
30,2,0,62,9,0,0,1
32,4,0,62,9,0,0,1
34,2,0,62,9,0,0,1
36,3,0,62,9,0,0,1
28,4,0,62,9,0,0,1
39,4,0,62,9,0,0,1
29,31,0,62,9,0,0,1
31,8,0,62,9,0,0,1
33,13,0,62,9,0,0,1
35,12,0,62,9,0,0,1
37,14,0,62,9,0,0,1
38,17,0,62,9,0,0,1
22,1460,0,63,9,0,0,1
13,445,0,63,9,0,0,1
19,628,0,63,9,0,0,1
4,396,0,63,9,0,0,1
27,87,0,63,9,0,0,1
40,13,0,63,9,0,0,1
12,559,0,63,9,0,0,1
6,55,0,63,9,0,0,1
30,2,0,63,9,0,0,1
32,4,0,63,9,0,0,1
34,2,0,63,9,0,0,1
36,3,0,63,9,0,0,1
28,4,0,63,9,0,0,1
39,4,0,63,9,0,0,1
29,31,0,63,9,0,0,1
31,8,0,63,9,0,0,1
33,13,0,63,9,0,0,1
35,12,0,63,9,0,0,1
37,14,0,63,9,0,0,1
38,17,0,63,9,0,0,1
22,1460,0,64,9,0,0,1
13,445,0,64,9,0,0,1
19,628,0,64,9,0,0,1
4,396,0,64,9,0,0,1
27,87,0,64,9,0,0,1
40,13,0,64,9,0,0,1
12,559,0,64,9,0,0,1
6,55,0,64,9,0,0,1
30,2,0,64,9,0,0,1
32,4,0,64,9,0,0,1
34,2,0,64,9,0,0,1
36,3,0,64,9,0,0,1
28,4,0,64,9,0,0,1
39,4,0,64,9,0,0,1
29,31,0,64,9,0,0,1
31,8,0,64,9,0,0,1
33,13,0,64,9,0,0,1
35,12,0,64,9,0,0,1
37,14,0,64,9,0,0,1
38,17,0,64,9,0,0,1
22,1460,0,65,9,0,0,1
13,445,0,65,9,0,0,1
19,628,0,65,9,0,0,1
4,396,0,65,9,0,0,1
27,87,0,65,9,0,0,1
40,13,0,65,9,0,0,1
12,559,0,65,9,0,0,1
6,55,0,65,9,0,0,1
30,2,0,65,9,0,0,1
32,4,0,65,9,0,0,1
34,2,0,65,9,0,0,1
36,3,0,65,9,0,0,1
28,4,0,65,9,0,0,1
39,4,0,65,9,0,0,1
29,31,0,65,9,0,0,1
31,8,0,65,9,0,0,1
33,13,0,65,9,0,0,1
35,12,0,65,9,0,0,1
37,14,0,65,9,0,0,1
38,17,0,65,9,0,0,1
22,1460,0,66,9,0,0,1
13,445,0,66,9,0,0,1
19,628,0,66,9,0,0,1
4,396,0,66,9,0,0,1
27,87,0,66,9,0,0,1
40,13,0,66,9,0,0,1
12,559,0,66,9,0,0,1
6,55,0,66,9,0,0,1
30,2,0,66,9,0,0,1
32,4,0,66,9,0,0,1
34,2,0,66,9,0,0,1
36,3,0,66,9,0,0,1
28,4,0,66,9,0,0,1
39,4,0,66,9,0,0,1
29,31,0,66,9,0,0,1
31,8,0,66,9,0,0,1
33,13,0,66,9,0,0,1
35,12,0,66,9,0,0,1
37,14,0,66,9,0,0,1
38,17,0,66,9,0,0,1
22,1460,0,67,9,0,0,1
13,445,0,67,9,0,0,1
19,628,0,67,9,0,0,1
4,396,0,67,9,0,0,1
27,87,0,67,9,0,0,1
40,13,0,67,9,0,0,1
12,559,0,67,9,0,0,1
6,55,0,67,9,0,0,1
30,2,0,67,9,0,0,1
32,4,0,67,9,0,0,1
34,2,0,67,9,0,0,1
36,3,0,67,9,0,0,1
28,4,0,67,9,0,0,1
39,4,0,67,9,0,0,1
29,31,0,67,9,0,0,1
31,8,0,67,9,0,0,1
33,13,0,67,9,0,0,1
35,12,0,67,9,0,0,1
37,14,0,67,9,0,0,1
38,17,0,67,9,0,0,1
22,1460,0,68,9,0,0,1
13,445,0,68,9,0,0,1
19,628,0,68,9,0,0,1
4,396,0,68,9,0,0,1
27,87,0,68,9,0,0,1
40,13,0,68,9,0,0,1
12,559,0,68,9,0,0,1
6,55,0,68,9,0,0,1
30,2,0,68,9,0,0,1
32,4,0,68,9,0,0,1
34,2,0,68,9,0,0,1
36,3,0,68,9,0,0,1
28,4,0,68,9,0,0,1
39,4,0,68,9,0,0,1
29,31,0,68,9,0,0,1
31,8,0,68,9,0,0,1
33,13,0,68,9,0,0,1
35,12,0,68,9,0,0,1
37,14,0,68,9,0,0,1
38,17,0,68,9,0,0,1
22,1460,0,69,9,0,0,1
13,445,0,69,9,0,0,1
19,628,0,69,9,0,0,1
4,396,0,69,9,0,0,1
27,87,0,69,9,0,0,1
40,13,0,69,9,0,0,1
12,559,0,69,9,0,0,1
6,55,0,69,9,0,0,1
30,2,0,69,9,0,0,1
32,4,0,69,9,0,0,1
34,2,0,69,9,0,0,1
36,3,0,69,9,0,0,1
28,4,0,69,9,0,0,1
39,4,0,69,9,0,0,1
29,31,0,69,9,0,0,1
31,8,0,69,9,0,0,1
33,13,0,69,9,0,0,1
35,12,0,69,9,0,0,1
37,14,0,69,9,0,0,1
38,17,0,69,9,0,0,1
22,1460,0,70,9,0,0,1
13,445,0,70,9,0,0,1
19,628,0,70,9,0,0,1
4,396,0,70,9,0,0,1
27,87,0,70,9,0,0,1
40,13,0,70,9,0,0,1
12,559,0,70,9,0,0,1
6,55,0,70,9,0,0,1
30,2,0,70,9,0,0,1
32,4,0,70,9,0,0,1
34,2,0,70,9,0,0,1
36,3,0,70,9,0,0,1
28,4,0,70,9,0,0,1
39,4,0,70,9,0,0,1
29,31,0,70,9,0,0,1
31,8,0,70,9,0,0,1
33,13,0,70,9,0,0,1
35,12,0,70,9,0,0,1
37,14,0,70,9,0,0,1
38,17,0,70,9,0,0,1
22,1460,0,71,9,0,0,1
13,445,0,71,9,0,0,1
19,628,0,71,9,0,0,1
4,396,0,71,9,0,0,1
27,87,0,71,9,0,0,1
40,13,0,71,9,0,0,1
12,559,0,71,9,0,0,1
6,55,0,71,9,0,0,1
30,2,0,71,9,0,0,1
32,4,0,71,9,0,0,1
34,2,0,71,9,0,0,1
36,3,0,71,9,0,0,1
28,4,0,71,9,0,0,1
39,4,0,71,9,0,0,1
29,31,0,71,9,0,0,1
31,8,0,71,9,0,0,1
33,13,0,71,9,0,0,1
35,12,0,71,9,0,0,1
37,14,0,71,9,0,0,1
38,17,0,71,9,0,0,1
22,1460,0,72,9,0,0,1
13,445,0,72,9,0,0,1
19,628,0,72,9,0,0,1
4,396,0,72,9,0,0,1
27,87,0,72,9,0,0,1
40,13,0,72,9,0,0,1
12,559,0,72,9,0,0,1
6,55,0,72,9,0,0,1
30,2,0,72,9,0,0,1
32,4,0,72,9,0,0,1
34,2,0,72,9,0,0,1
36,3,0,72,9,0,0,1
28,4,0,72,9,0,0,1
39,4,0,72,9,0,0,1
29,31,0,72,9,0,0,1
31,8,0,72,9,0,0,1
33,13,0,72,9,0,0,1
35,12,0,72,9,0,0,1
37,14,0,72,9,0,0,1
38,17,0,72,9,0,0,1
22,1460,0,73,9,0,0,1
13,445,0,73,9,0,0,1
19,628,0,73,9,0,0,1
4,396,0,73,9,0,0,1
27,87,0,73,9,0,0,1
40,13,0,73,9,0,0,1
12,559,0,73,9,0,0,1
6,55,0,73,9,0,0,1
30,2,0,73,9,0,0,1
32,4,0,73,9,0,0,1
34,2,0,73,9,0,0,1
36,3,0,73,9,0,0,1
28,4,0,73,9,0,0,1
39,4,0,73,9,0,0,1
29,31,0,73,9,0,0,1
31,8,0,73,9,0,0,1
33,13,0,73,9,0,0,1
35,12,0,73,9,0,0,1
37,14,0,73,9,0,0,1
38,17,0,73,9,0,0,1
22,1460,0,74,9,0,0,1
13,445,0,74,9,0,0,1
19,628,0,74,9,0,0,1
4,396,0,74,9,0,0,1
27,87,0,74,9,0,0,1
40,13,0,74,9,0,0,1
12,559,0,74,9,0,0,1
6,55,0,74,9,0,0,1
30,2,0,74,9,0,0,1
32,4,0,74,9,0,0,1
34,2,0,74,9,0,0,1
36,3,0,74,9,0,0,1
28,4,0,74,9,0,0,1
39,4,0,74,9,0,0,1
29,31,0,74,9,0,0,1
31,8,0,74,9,0,0,1
33,13,0,74,9,0,0,1
35,12,0,74,9,0,0,1
37,14,0,74,9,0,0,1
38,17,0,74,9,0,0,1
22,1460,0,75,9,0,0,1
13,445,0,75,9,0,0,1
19,628,0,75,9,0,0,1
4,396,0,75,9,0,0,1
27,87,0,75,9,0,0,1
40,13,0,75,9,0,0,1
12,559,0,75,9,0,0,1
6,55,0,75,9,0,0,1
30,2,0,75,9,0,0,1
32,4,0,75,9,0,0,1
34,2,0,75,9,0,0,1
36,3,0,75,9,0,0,1
28,4,0,75,9,0,0,1
39,4,0,75,9,0,0,1
29,31,0,75,9,0,0,1
31,8,0,75,9,0,0,1
33,13,0,75,9,0,0,1
35,12,0,75,9,0,0,1
37,14,0,75,9,0,0,1
38,17,0,75,9,0,0,1
22,1460,0,76,9,0,0,1
13,445,0,76,9,0,0,1
19,628,0,76,9,0,0,1
4,396,0,76,9,0,0,1
27,87,0,76,9,0,0,1
40,13,0,76,9,0,0,1
12,559,0,76,9,0,0,1
6,55,0,76,9,0,0,1
30,2,0,76,9,0,0,1
32,4,0,76,9,0,0,1
34,2,0,76,9,0,0,1
36,3,0,76,9,0,0,1
28,4,0,76,9,0,0,1
39,4,0,76,9,0,0,1
29,31,0,76,9,0,0,1
31,8,0,76,9,0,0,1
33,13,0,76,9,0,0,1
35,12,0,76,9,0,0,1
37,14,0,76,9,0,0,1
38,17,0,76,9,0,0,1
22,1460,0,77,9,0,0,1
13,445,0,77,9,0,0,1
19,628,0,77,9,0,0,1
4,396,0,77,9,0,0,1
27,87,0,77,9,0,0,1
40,13,0,77,9,0,0,1
12,559,0,77,9,0,0,1
6,55,0,77,9,0,0,1
30,2,0,77,9,0,0,1
32,4,0,77,9,0,0,1
34,2,0,77,9,0,0,1
36,3,0,77,9,0,0,1
28,4,0,77,9,0,0,1
39,4,0,77,9,0,0,1
29,31,0,77,9,0,0,1
31,8,0,77,9,0,0,1
33,13,0,77,9,0,0,1
35,12,0,77,9,0,0,1
37,14,0,77,9,0,0,1
38,17,0,77,9,0,0,1
22,1460,0,78,9,0,0,1
13,445,0,78,9,0,0,1
19,628,0,78,9,0,0,1
4,396,0,78,9,0,0,1
27,87,0,78,9,0,0,1
40,13,0,78,9,0,0,1
12,559,0,78,9,0,0,1
6,55,0,78,9,0,0,1
30,2,0,78,9,0,0,1
32,4,0,78,9,0,0,1
34,2,0,78,9,0,0,1
36,3,0,78,9,0,0,1
28,4,0,78,9,0,0,1
39,4,0,78,9,0,0,1
29,31,0,78,9,0,0,1
31,8,0,78,9,0,0,1
33,13,0,78,9,0,0,1
35,12,0,78,9,0,0,1
37,14,0,78,9,0,0,1
38,17,0,78,9,0,0,1
22,1460,0,79,9,0,0,1
13,445,0,79,9,0,0,1
19,628,0,79,9,0,0,1
4,396,0,79,9,0,0,1
27,87,0,79,9,0,0,1
40,13,0,79,9,0,0,1
12,559,0,79,9,0,0,1
6,55,0,79,9,0,0,1
30,2,0,79,9,0,0,1
32,4,0,79,9,0,0,1
34,2,0,79,9,0,0,1
36,3,0,79,9,0,0,1
28,4,0,79,9,0,0,1
39,4,0,79,9,0,0,1
29,31,0,79,9,0,0,1
31,8,0,79,9,0,0,1
33,13,0,79,9,0,0,1
35,12,0,79,9,0,0,1
37,14,0,79,9,0,0,1
38,17,0,79,9,0,0,1
22,1460,0,80,9,0,0,1
13,445,0,80,9,0,0,1
19,628,0,80,9,0,0,1
4,396,0,80,9,0,0,1
27,87,0,80,9,0,0,1
40,13,0,80,9,0,0,1
12,559,0,80,9,0,0,1
6,55,0,80,9,0,0,1
30,2,0,80,9,0,0,1
32,4,0,80,9,0,0,1
34,2,0,80,9,0,0,1
36,3,0,80,9,0,0,1
28,4,0,80,9,0,0,1
39,4,0,80,9,0,0,1
29,31,0,80,9,0,0,1
31,8,0,80,9,0,0,1
33,13,0,80,9,0,0,1
35,12,0,80,9,0,0,1
37,14,0,80,9,0,0,1
38,17,0,80,9,0,0,1
22,1460,0,81,9,0,0,1
13,445,0,81,9,0,0,1
19,628,0,81,9,0,0,1
4,396,0,81,9,0,0,1
27,87,0,81,9,0,0,1
40,13,0,81,9,0,0,1
12,559,0,81,9,0,0,1
6,55,0,81,9,0,0,1
30,2,0,81,9,0,0,1
32,4,0,81,9,0,0,1
34,2,0,81,9,0,0,1
36,3,0,81,9,0,0,1
28,4,0,81,9,0,0,1
39,4,0,81,9,0,0,1
29,31,0,81,9,0,0,1
31,8,0,81,9,0,0,1
33,13,0,81,9,0,0,1
35,12,0,81,9,0,0,1
37,14,0,81,9,0,0,1
38,17,0,81,9,0,0,1
22,1460,0,82,9,0,0,1
13,445,0,82,9,0,0,1
19,628,0,82,9,0,0,1
4,396,0,82,9,0,0,1
27,87,0,82,9,0,0,1
40,13,0,82,9,0,0,1
12,559,0,82,9,0,0,1
6,55,0,82,9,0,0,1
30,2,0,82,9,0,0,1
32,4,0,82,9,0,0,1
34,2,0,82,9,0,0,1
36,3,0,82,9,0,0,1
28,4,0,82,9,0,0,1
39,4,0,82,9,0,0,1
29,31,0,82,9,0,0,1
31,8,0,82,9,0,0,1
33,13,0,82,9,0,0,1
35,12,0,82,9,0,0,1
37,14,0,82,9,0,0,1
38,17,0,82,9,0,0,1
22,1460,0,83,9,0,0,1
13,445,0,83,9,0,0,1
19,628,0,83,9,0,0,1
4,396,0,83,9,0,0,1
27,87,0,83,9,0,0,1
40,13,0,83,9,0,0,1
12,559,0,83,9,0,0,1
6,55,0,83,9,0,0,1
30,2,0,83,9,0,0,1
32,4,0,83,9,0,0,1
34,2,0,83,9,0,0,1
36,3,0,83,9,0,0,1
28,4,0,83,9,0,0,1
39,4,0,83,9,0,0,1
29,31,0,83,9,0,0,1
31,8,0,83,9,0,0,1
33,13,0,83,9,0,0,1
35,12,0,83,9,0,0,1
37,14,0,83,9,0,0,1
38,17,0,83,9,0,0,1
22,1460,0,84,9,0,0,1
13,445,0,84,9,0,0,1
19,628,0,84,9,0,0,1
4,396,0,84,9,0,0,1
27,87,0,84,9,0,0,1
40,13,0,84,9,0,0,1
12,559,0,84,9,0,0,1
6,55,0,84,9,0,0,1
30,2,0,84,9,0,0,1
32,4,0,84,9,0,0,1
34,2,0,84,9,0,0,1
36,3,0,84,9,0,0,1
28,4,0,84,9,0,0,1
39,4,0,84,9,0,0,1
29,31,0,84,9,0,0,1
31,8,0,84,9,0,0,1
33,13,0,84,9,0,0,1
35,12,0,84,9,0,0,1
37,14,0,84,9,0,0,1
38,17,0,84,9,0,0,1
22,1460,0,85,9,0,0,1
13,445,0,85,9,0,0,1
19,628,0,85,9,0,0,1
4,396,0,85,9,0,0,1
27,87,0,85,9,0,0,1
40,13,0,85,9,0,0,1
12,559,0,85,9,0,0,1
6,55,0,85,9,0,0,1
30,2,0,85,9,0,0,1
32,4,0,85,9,0,0,1
34,2,0,85,9,0,0,1
36,3,0,85,9,0,0,1
28,4,0,85,9,0,0,1
39,4,0,85,9,0,0,1
29,31,0,85,9,0,0,1
31,8,0,85,9,0,0,1
33,13,0,85,9,0,0,1
35,12,0,85,9,0,0,1
37,14,0,85,9,0,0,1
38,17,0,85,9,0,0,1
22,1460,0,86,9,0,0,1
13,445,0,86,9,0,0,1
19,628,0,86,9,0,0,1
4,396,0,86,9,0,0,1
27,87,0,86,9,0,0,1
40,13,0,86,9,0,0,1
12,559,0,86,9,0,0,1
6,55,0,86,9,0,0,1
30,2,0,86,9,0,0,1
32,4,0,86,9,0,0,1
34,2,0,86,9,0,0,1
36,3,0,86,9,0,0,1
28,4,0,86,9,0,0,1
39,4,0,86,9,0,0,1
29,31,0,86,9,0,0,1
31,8,0,86,9,0,0,1
33,13,0,86,9,0,0,1
35,12,0,86,9,0,0,1
37,14,0,86,9,0,0,1
38,17,0,86,9,0,0,1
22,1460,0,87,9,0,0,1
13,445,0,87,9,0,0,1
19,628,0,87,9,0,0,1
4,396,0,87,9,0,0,1
27,87,0,87,9,0,0,1
40,13,0,87,9,0,0,1
12,559,0,87,9,0,0,1
6,55,0,87,9,0,0,1
